id,device_id,temperature,humidity,light_level,voltage,timestamp,received_at
2695,SENSOR_001,20.43,78.24,937,3.93,2025-11-25 10:16:19,2025-11-25T13:16:19.417107
2696,SENSOR_002,24.01,59.75,345,3.63,2025-11-25 10:16:19,2025-11-25T13:16:19.430973
2697,SENSOR_003,25.92,75.56,532,3.68,2025-11-25 10:16:19,2025-11-25T13:16:19.445987
2698,SENSOR_001,24.27,51.84,236,3.62,2025-11-25 10:16:29,2025-11-25T13:16:29.461346
2699,SENSOR_002,19.47,60.19,885,3.22,2025-11-25 10:16:29,2025-11-25T13:16:29.475362
2700,SENSOR_003,24.09,40.36,763,3.79,2025-11-25 10:16:29,2025-11-25T13:16:29.488269
2701,SENSOR_001,20.53,60.34,165,3.57,2025-11-25 10:16:39,2025-11-25T13:16:39.502903
2702,SENSOR_002,20.82,65.56,568,3.56,2025-11-25 10:16:39,2025-11-25T13:16:39.515849
2703,SENSOR_003,26.72,54.09,128,3.3,2025-11-25 10:16:39,2025-11-25T13:16:39.529189
2704,SENSOR_001,24.64,54.11,793,3.54,2025-11-25 10:16:49,2025-11-25T13:16:49.543804
2705,SENSOR_002,20.29,78.95,608,4.1,2025-11-25 10:16:49,2025-11-25T13:16:49.557137
2706,SENSOR_003,23.31,60.09,354,3.45,2025-11-25 10:16:49,2025-11-25T13:16:49.571139
2707,SENSOR_001,21.19,46.45,378,3.43,2025-11-25 10:16:59,2025-11-25T13:16:59.586348
2708,SENSOR_002,24.95,67.94,818,4.06,2025-11-25 10:16:59,2025-11-25T13:16:59.600239
2709,SENSOR_003,18.56,59.15,112,4.05,2025-11-25 10:16:59,2025-11-25T13:16:59.613941
2710,SENSOR_001,23.78,66.73,622,3.69,2025-11-25 10:17:09,2025-11-25T13:17:09.626970
2711,SENSOR_002,21.39,47.47,920,3.69,2025-11-25 10:17:09,2025-11-25T13:17:09.640106
2712,SENSOR_003,18.43,74.85,722,3.45,2025-11-25 10:17:09,2025-11-25T13:17:09.656234
2713,SENSOR_001,26.48,65.68,584,3.33,2025-11-25 10:17:19,2025-11-25T13:17:19.669485
2714,SENSOR_002,18.11,70.96,208,3.55,2025-11-25 10:17:19,2025-11-25T13:17:19.682999
2715,SENSOR_003,25.53,77.37,695,4.13,2025-11-25 10:17:19,2025-11-25T13:17:19.697136
2716,SENSOR_001,23.0,63.34,284,3.98,2025-11-25 10:17:29,2025-11-25T13:17:29.712238
2717,SENSOR_002,24.21,67.22,217,4.19,2025-11-25 10:17:29,2025-11-25T13:17:29.725327
2718,SENSOR_003,25.81,79.37,464,3.62,2025-11-25 10:17:29,2025-11-25T13:17:29.740330
2719,SENSOR_001,19.92,50.84,538,3.54,2025-11-25 10:17:39,2025-11-25T13:17:39.755890
2720,SENSOR_002,20.63,71.92,762,4.01,2025-11-25 10:17:39,2025-11-25T13:17:39.768124
2721,SENSOR_003,18.71,71.03,992,3.34,2025-11-25 10:17:39,2025-11-25T13:17:39.783093
2722,SENSOR_001,27.06,47.61,734,4.07,2025-11-25 10:17:49,2025-11-25T13:17:49.797252
2723,SENSOR_002,24.53,45.71,496,3.65,2025-11-25 10:17:49,2025-11-25T13:17:49.810104
2724,SENSOR_003,19.66,76.61,703,3.44,2025-11-25 10:17:49,2025-11-25T13:17:49.823850
2725,SENSOR_001,26.0,54.93,552,4.13,2025-11-25 10:17:59,2025-11-25T13:17:59.839024
2726,SENSOR_002,21.47,71.7,848,3.91,2025-11-25 10:17:59,2025-11-25T13:17:59.852098
2727,SENSOR_003,18.88,60.88,466,4.06,2025-11-25 10:17:59,2025-11-25T13:17:59.868205
2728,SENSOR_001,23.28,58.59,665,3.58,2025-11-25 10:18:09,2025-11-25T13:18:09.881202
2729,SENSOR_002,18.09,43.4,444,3.75,2025-11-25 10:18:09,2025-11-25T13:18:09.892995
2730,SENSOR_003,20.27,62.91,751,3.78,2025-11-25 10:18:09,2025-11-25T13:18:09.905572
2731,SENSOR_001,24.11,53.7,446,4.06,2025-11-25 10:18:19,2025-11-25T13:18:19.919171
2732,SENSOR_002,19.14,50.85,586,4.13,2025-11-25 10:18:19,2025-11-25T13:18:19.932268
2733,SENSOR_003,22.22,69.87,846,3.21,2025-11-25 10:18:19,2025-11-25T13:18:19.946307
2734,SENSOR_001,23.45,78.39,442,3.86,2025-11-25 10:18:29,2025-11-25T13:18:29.962022
2735,SENSOR_002,25.37,41.58,238,3.99,2025-11-25 10:18:29,2025-11-25T13:18:29.974030
2736,SENSOR_003,25.46,48.89,755,3.29,2025-11-25 10:18:29,2025-11-25T13:18:29.987136
2737,SENSOR_001,19.45,77.42,562,3.65,2025-11-25 10:18:40,2025-11-25T13:18:40.001722
2738,SENSOR_002,24.32,42.7,144,3.79,2025-11-25 10:18:40,2025-11-25T13:18:40.016783
2739,SENSOR_003,28.29,58.45,541,3.58,2025-11-25 10:18:40,2025-11-25T13:18:40.031931
2740,SENSOR_001,18.83,54.09,401,3.47,2025-11-25 10:18:50,2025-11-25T13:18:50.047166
2741,SENSOR_002,21.38,62.85,606,3.89,2025-11-25 10:18:50,2025-11-25T13:18:50.060543
2742,SENSOR_003,21.26,47.04,948,3.35,2025-11-25 10:18:50,2025-11-25T13:18:50.074831
2743,SENSOR_001,19.21,47.33,227,3.83,2025-11-25 10:19:00,2025-11-25T13:19:00.087122
2744,SENSOR_002,27.76,46.19,948,3.86,2025-11-25 10:19:00,2025-11-25T13:19:00.100602
2745,SENSOR_003,20.82,50.76,326,3.4,2025-11-25 10:19:00,2025-11-25T13:19:00.114872
2746,SENSOR_001,19.94,50.58,772,4.05,2025-11-25 10:19:10,2025-11-25T13:19:10.129141
2747,SENSOR_002,26.97,41.9,411,3.97,2025-11-25 10:19:10,2025-11-25T13:19:10.141982
2748,SENSOR_003,20.4,76.51,731,4.13,2025-11-25 10:19:10,2025-11-25T13:19:10.155876
2749,SENSOR_001,19.28,51.55,902,3.2,2025-11-25 10:19:20,2025-11-25T13:19:20.170467
2750,SENSOR_002,18.38,75.02,525,3.23,2025-11-25 10:19:20,2025-11-25T13:19:20.183769
2751,SENSOR_003,23.55,70.84,158,3.22,2025-11-25 10:19:20,2025-11-25T13:19:20.197104
2752,SENSOR_001,28.24,61.83,690,4.13,2025-11-25 10:19:30,2025-11-25T13:19:30.210977
2753,SENSOR_002,20.41,49.31,629,3.95,2025-11-25 10:19:30,2025-11-25T13:19:30.224170
2754,SENSOR_003,21.98,49.47,276,3.46,2025-11-25 10:19:30,2025-11-25T13:19:30.257064
2755,SENSOR_001,26.32,52.39,466,3.73,2025-11-25 10:19:40,2025-11-25T13:19:40.270798
2756,SENSOR_002,23.29,61.31,315,3.96,2025-11-25 10:19:40,2025-11-25T13:19:40.283284
2757,SENSOR_003,21.15,74.16,199,3.46,2025-11-25 10:19:40,2025-11-25T13:19:40.296986
2758,SENSOR_001,23.09,47.92,396,3.71,2025-11-25 10:19:50,2025-11-25T13:19:50.310285
2759,SENSOR_002,21.59,64.4,355,3.34,2025-11-25 10:19:50,2025-11-25T13:19:50.324105
2760,SENSOR_003,25.04,46.73,231,4.14,2025-11-25 10:19:50,2025-11-25T13:19:50.337846
2761,SENSOR_001,27.11,77.17,213,3.52,2025-11-25 10:20:00,2025-11-25T13:20:00.351795
2762,SENSOR_002,25.88,57.1,569,3.57,2025-11-25 10:20:00,2025-11-25T13:20:00.364437
2763,SENSOR_003,25.39,66.08,113,4.2,2025-11-25 10:20:00,2025-11-25T13:20:00.376162
2764,SENSOR_001,23.51,78.26,602,4.01,2025-11-25 10:20:10,2025-11-25T13:20:10.389025
2765,SENSOR_002,20.22,66.42,691,4.12,2025-11-25 10:20:10,2025-11-25T13:20:10.403830
2766,SENSOR_003,20.73,64.14,974,3.75,2025-11-25 10:20:10,2025-11-25T13:20:10.416853
2767,SENSOR_001,18.79,74.64,944,3.31,2025-11-25 10:20:20,2025-11-25T13:20:20.429765
2768,SENSOR_002,18.96,72.62,254,3.35,2025-11-25 10:20:20,2025-11-25T13:20:20.442058
2769,SENSOR_003,20.11,55.3,247,3.77,2025-11-25 10:20:20,2025-11-25T13:20:20.454932
2770,SENSOR_001,24.32,64.04,526,3.4,2025-11-25 10:20:30,2025-11-25T13:20:30.484191
2771,SENSOR_002,21.67,70.14,838,4.03,2025-11-25 10:20:30,2025-11-25T13:20:30.489791
2772,SENSOR_003,27.75,66.89,257,3.71,2025-11-25 10:20:30,2025-11-25T13:20:30.511586
2773,SENSOR_001,19.92,76.15,716,3.93,2025-11-25 10:20:40,2025-11-25T13:20:40.528476
2774,SENSOR_002,22.78,52.71,862,3.64,2025-11-25 10:20:40,2025-11-25T13:20:40.533531
2775,SENSOR_003,24.46,44.68,348,3.81,2025-11-25 10:20:40,2025-11-25T13:20:40.538992
2776,SENSOR_001,27.53,63.49,568,4.05,2025-11-25 10:20:50,2025-11-25T13:20:50.553868
2777,SENSOR_002,27.2,77.46,887,3.24,2025-11-25 10:20:50,2025-11-25T13:20:50.558682
2778,SENSOR_003,18.69,69.15,305,3.77,2025-11-25 10:20:50,2025-11-25T13:20:50.563275
2779,SENSOR_001,23.13,75.46,281,3.25,2025-11-25 10:21:00,2025-11-25T13:21:00.586196
2780,SENSOR_002,20.22,57.12,627,3.54,2025-11-25 10:21:00,2025-11-25T13:21:00.592067
2781,SENSOR_003,23.72,44.98,688,3.74,2025-11-25 10:21:00,2025-11-25T13:21:00.597273
2782,SENSOR_001,21.76,63.65,784,4.01,2025-11-25 10:21:10,2025-11-25T13:21:10.618511
2783,SENSOR_002,18.11,49.08,899,3.81,2025-11-25 10:21:10,2025-11-25T13:21:10.623898
2784,SENSOR_003,27.71,70.81,394,4.06,2025-11-25 10:21:10,2025-11-25T13:21:10.628732
2785,SENSOR_001,20.57,62.81,256,3.59,2025-11-25 10:21:20,2025-11-25T13:21:20.650387
2786,SENSOR_002,23.95,63.78,367,3.84,2025-11-25 10:21:20,2025-11-25T13:21:20.656113
2787,SENSOR_003,26.69,64.66,537,3.96,2025-11-25 10:21:20,2025-11-25T13:21:20.661884
2788,SENSOR_001,21.39,42.72,872,3.86,2025-11-25 10:21:30,2025-11-25T13:21:30.684934
2789,SENSOR_002,19.8,77.63,641,3.28,2025-11-25 10:21:30,2025-11-25T13:21:30.706442
2790,SENSOR_003,25.19,67.68,818,3.23,2025-11-25 10:21:30,2025-11-25T13:21:30.711731
2791,SENSOR_001,24.95,71.86,957,4.02,2025-11-25 10:21:40,2025-11-25T13:21:40.739313
2792,SENSOR_002,21.72,46.18,212,3.46,2025-11-25 10:21:40,2025-11-25T13:21:40.747394
2793,SENSOR_003,27.68,76.8,839,3.69,2025-11-25 10:21:40,2025-11-25T13:21:40.753065
2794,SENSOR_001,24.8,68.59,568,3.51,2025-11-25 10:21:50,2025-11-25T13:21:50.773457
2795,SENSOR_002,21.01,50.58,829,3.89,2025-11-25 10:21:50,2025-11-25T13:21:50.778783
2796,SENSOR_003,18.59,47.29,404,3.74,2025-11-25 10:21:50,2025-11-25T13:21:50.783256
2797,SENSOR_001,24.12,46.39,543,4.02,2025-11-25 10:22:00,2025-11-25T13:22:00.789866
2798,SENSOR_002,27.08,58.37,904,4.05,2025-11-25 10:22:00,2025-11-25T13:22:00.803037
2799,SENSOR_003,19.05,41.79,122,3.76,2025-11-25 10:22:00,2025-11-25T13:22:00.815868
2800,SENSOR_001,21.81,42.01,510,4.02,2025-11-25 10:22:10,2025-11-25T13:22:10.826895
2801,SENSOR_002,19.95,69.39,985,3.88,2025-11-25 10:22:10,2025-11-25T13:22:10.840211
2802,SENSOR_003,20.75,59.49,626,3.49,2025-11-25 10:22:10,2025-11-25T13:22:10.853460
2803,SENSOR_001,20.8,64.07,134,4.03,2025-11-25 10:22:20,2025-11-25T13:22:20.865625
2804,SENSOR_002,23.96,42.25,618,3.61,2025-11-25 10:22:20,2025-11-25T13:22:20.880372
2805,SENSOR_003,23.03,40.56,995,3.48,2025-11-25 10:22:20,2025-11-25T13:22:20.893828
2806,SENSOR_001,25.7,77.55,399,3.2,2025-11-25 10:22:30,2025-11-25T13:22:30.905493
2807,SENSOR_002,26.78,55.51,208,3.45,2025-11-25 10:22:30,2025-11-25T13:22:30.919050
2808,SENSOR_003,26.43,63.92,836,3.61,2025-11-25 10:22:30,2025-11-25T13:22:30.930856
2809,SENSOR_001,24.93,81.34,433,3.46,2025-11-25 10:22:40,2025-11-25T13:22:40.954177
2810,SENSOR_002,26.09,40.99,369,3.68,2025-11-25 10:22:40,2025-11-25T13:22:40.960408
2811,SENSOR_003,22.03,42.07,407,3.53,2025-11-25 10:22:40,2025-11-25T13:22:40.966035
2812,SENSOR_001,24.82,46.77,139,4.1,2025-11-25 10:22:50,2025-11-25T13:22:50.994977
2813,SENSOR_002,24.88,50.53,480,3.4,2025-11-25 10:22:50,2025-11-25T13:22:50.999980
2814,SENSOR_003,24.06,46.34,940,3.56,2025-11-25 10:22:51,2025-11-25T13:22:51.005043
2815,SENSOR_001,27.29,63.52,739,3.63,2025-11-25 10:23:01,2025-11-25T13:23:01.027178
2816,SENSOR_002,20.25,68.1,767,4.16,2025-11-25 10:23:01,2025-11-25T13:23:01.032172
2817,SENSOR_003,23.81,50.41,360,4.05,2025-11-25 10:23:01,2025-11-25T13:23:01.049000
2818,SENSOR_001,21.7,44.53,976,3.67,2025-11-25 10:23:11,2025-11-25T13:23:11.067763
2819,SENSOR_002,26.13,58.15,701,3.95,2025-11-25 10:23:11,2025-11-25T13:23:11.082125
2820,SENSOR_003,18.36,44.15,624,3.99,2025-11-25 10:23:11,2025-11-25T13:23:11.087500
2821,SENSOR_001,21.72,77.12,165,4.01,2025-11-25 10:23:21,2025-11-25T13:23:21.114037
2822,SENSOR_002,20.57,53.52,816,4.06,2025-11-25 10:23:21,2025-11-25T13:23:21.119366
2823,SENSOR_003,24.59,53.74,459,3.7,2025-11-25 10:23:21,2025-11-25T13:23:21.124485
2824,SENSOR_001,24.93,41.73,254,3.89,2025-11-25 10:23:31,2025-11-25T13:23:31.143950
2825,SENSOR_002,28.09,51.22,412,3.24,2025-11-25 10:23:31,2025-11-25T13:23:31.148860
2826,SENSOR_003,22.02,77.85,840,4.06,2025-11-25 10:23:31,2025-11-25T13:23:31.166805
2827,SENSOR_001,21.75,59.22,523,4.09,2025-11-25 10:23:37,2025-11-25T13:23:37.697865
2828,SENSOR_002,26.75,52.21,310,3.53,2025-11-25 10:23:37,2025-11-25T13:23:37.703213
2829,SENSOR_003,23.26,56.91,187,3.73,2025-11-25 10:23:37,2025-11-25T13:23:37.709674
2830,SENSOR_001,24.83,78.59,513,3.94,2025-11-25 10:23:41,2025-11-25T13:23:41.186159
2831,SENSOR_002,22.77,50.04,256,3.71,2025-11-25 10:23:41,2025-11-25T13:23:41.193521
2832,SENSOR_003,22.99,42.2,801,3.44,2025-11-25 10:23:41,2025-11-25T13:23:41.198159
2833,SENSOR_001,26.05,44.57,881,4.0,2025-11-25 10:23:47,2025-11-25T13:23:47.715307
2834,SENSOR_002,18.49,70.87,320,3.55,2025-11-25 10:23:47,2025-11-25T13:23:47.720534
2835,SENSOR_003,23.05,69.83,889,3.68,2025-11-25 10:23:47,2025-11-25T13:23:47.726324
2836,SENSOR_001,17.95,61.31,268,3.29,2025-11-25 10:23:51,2025-11-25T13:23:51.203372
2837,SENSOR_002,19.3,74.43,888,4.05,2025-11-25 10:23:51,2025-11-25T13:23:51.208301
2838,SENSOR_003,26.73,79.74,217,4.09,2025-11-25 10:23:51,2025-11-25T13:23:51.215023
2839,SENSOR_001,22.8,77.48,552,3.65,2025-11-25 10:23:55,2025-11-25T13:23:55.486898
2840,SENSOR_002,20.02,43.39,757,4.15,2025-11-25 10:23:55,2025-11-25T13:23:55.492255
2841,SENSOR_003,23.82,72.01,989,3.82,2025-11-25 10:23:55,2025-11-25T13:23:55.497802
2842,SENSOR_001,18.98,41.98,825,4.04,2025-11-25 10:23:57,2025-11-25T13:23:57.745768
2843,SENSOR_002,24.13,76.29,371,3.47,2025-11-25 10:23:57,2025-11-25T13:23:57.750779
2844,SENSOR_003,24.52,53.69,287,3.48,2025-11-25 10:23:57,2025-11-25T13:23:57.756581
2845,SENSOR_001,26.33,67.9,558,3.83,2025-11-25 10:24:01,2025-11-25T13:24:01.237741
2846,SENSOR_002,26.94,77.85,283,3.83,2025-11-25 10:24:01,2025-11-25T13:24:01.266856
2847,SENSOR_003,20.56,54.32,231,3.53,2025-11-25 10:24:01,2025-11-25T13:24:01.271488
2848,SENSOR_001,26.74,64.34,613,4.18,2025-11-25 10:24:07,2025-11-25T13:24:07.781577
2849,SENSOR_002,23.71,72.26,340,3.22,2025-11-25 10:24:07,2025-11-25T13:24:07.786866
2850,SENSOR_003,26.96,41.16,131,3.36,2025-11-25 10:24:07,2025-11-25T13:24:07.791918
2851,SENSOR_001,27.15,77.04,358,3.56,2025-11-25 10:24:11,2025-11-25T13:24:11.297946
2852,SENSOR_002,27.82,52.8,281,3.85,2025-11-25 10:24:11,2025-11-25T13:24:11.321645
2853,SENSOR_003,26.79,71.88,499,3.81,2025-11-25 10:24:11,2025-11-25T13:24:11.326855
2854,SENSOR_001,22.35,68.09,224,3.85,2025-11-25 10:24:17,2025-11-25T13:24:17.798571
2855,SENSOR_002,20.06,46.1,241,4.14,2025-11-25 10:24:17,2025-11-25T13:24:17.811716
2856,SENSOR_003,22.14,61.65,814,4.0,2025-11-25 10:24:17,2025-11-25T13:24:17.825659
2857,SENSOR_001,18.28,64.87,859,3.84,2025-11-25 10:24:21,2025-11-25T13:24:21.345400
2858,SENSOR_002,22.58,43.54,993,3.96,2025-11-25 10:24:21,2025-11-25T13:24:21.356806
2859,SENSOR_003,19.01,46.19,288,3.71,2025-11-25 10:24:21,2025-11-25T13:24:21.368987
2860,SENSOR_001,18.59,42.46,198,4.14,2025-11-25 10:24:27,2025-11-25T13:24:27.838115
2861,SENSOR_002,20.34,61.89,856,4.08,2025-11-25 10:24:27,2025-11-25T13:24:27.850787
2862,SENSOR_003,20.89,57.93,723,4.19,2025-11-25 10:24:27,2025-11-25T13:24:27.863460
2863,SENSOR_001,24.87,76.02,316,4.09,2025-11-25 10:24:31,2025-11-25T13:24:31.379488
2864,SENSOR_002,20.03,45.85,981,3.4,2025-11-25 10:24:31,2025-11-25T13:24:31.388567
2865,SENSOR_003,21.82,44.3,490,3.83,2025-11-25 10:24:31,2025-11-25T13:24:31.397041
2866,SENSOR_001,22.61,56.77,859,3.89,2025-11-25 10:24:37,2025-11-25T13:24:37.876891
2867,SENSOR_002,20.5,42.68,621,3.59,2025-11-25 10:24:37,2025-11-25T13:24:37.890585
2868,SENSOR_003,17.57,65.04,563,4.07,2025-11-25 10:24:37,2025-11-25T13:24:37.903865
2869,SENSOR_001,27.25,48.74,192,3.69,2025-11-25 10:24:41,2025-11-25T13:24:41.406559
2870,SENSOR_002,26.45,77.4,950,3.98,2025-11-25 10:24:41,2025-11-25T13:24:41.422325
2871,SENSOR_003,27.0,40.5,399,4.12,2025-11-25 10:24:41,2025-11-25T13:24:41.434239
2872,SENSOR_001,20.16,60.33,925,4.11,2025-11-25 10:24:47,2025-11-25T13:24:47.918829
2873,SENSOR_002,23.63,71.64,263,3.49,2025-11-25 10:24:47,2025-11-25T13:24:47.932449
2874,SENSOR_003,22.51,49.49,290,3.48,2025-11-25 10:24:47,2025-11-25T13:24:47.947450
2875,SENSOR_001,20.06,42.64,351,3.96,2025-11-25 10:24:51,2025-11-25T13:24:51.446143
2876,SENSOR_002,27.1,71.24,965,3.43,2025-11-25 10:24:51,2025-11-25T13:24:51.459467
2877,SENSOR_003,21.02,44.51,732,4.1,2025-11-25 10:24:51,2025-11-25T13:24:51.471646
2878,SENSOR_001,18.16,80.01,617,3.86,2025-11-25 10:24:57,2025-11-25T13:24:57.961029
2879,SENSOR_002,19.53,51.63,757,4.18,2025-11-25 10:24:57,2025-11-25T13:24:57.973802
2880,SENSOR_003,24.31,46.15,486,3.84,2025-11-25 10:24:57,2025-11-25T13:24:57.984421
2881,SENSOR_001,23.69,54.56,434,3.22,2025-11-25 10:25:01,2025-11-25T13:25:01.484195
2882,SENSOR_002,25.51,77.39,430,3.31,2025-11-25 10:25:01,2025-11-25T13:25:01.492690
2883,SENSOR_003,20.95,45.36,785,3.5,2025-11-25 10:25:01,2025-11-25T13:25:01.501485
2884,SENSOR_001,18.04,51.46,232,3.68,2025-11-25 10:25:08,2025-11-25T13:25:08.009773
2885,SENSOR_002,20.65,42.76,757,3.32,2025-11-25 10:25:08,2025-11-25T13:25:08.016029
2886,SENSOR_003,26.29,67.14,959,4.0,2025-11-25 10:25:08,2025-11-25T13:25:08.022081
2887,SENSOR_001,18.67,58.06,231,3.75,2025-11-25 10:25:11,2025-11-25T13:25:11.517879
2888,SENSOR_002,18.84,59.94,498,4.17,2025-11-25 10:25:11,2025-11-25T13:25:11.523553
2889,SENSOR_003,18.94,70.69,332,3.74,2025-11-25 10:25:11,2025-11-25T13:25:11.529714
2890,SENSOR_001,23.94,60.42,795,3.96,2025-11-25 10:25:18,2025-11-25T13:25:18.049961
2891,SENSOR_002,24.25,45.27,815,3.98,2025-11-25 10:25:18,2025-11-25T13:25:18.055941
2892,SENSOR_003,18.99,58.11,100,3.33,2025-11-25 10:25:18,2025-11-25T13:25:18.061166
2893,SENSOR_001,21.53,71.51,666,3.21,2025-11-25 10:25:21,2025-11-25T13:25:21.555042
2894,SENSOR_002,20.09,67.43,434,3.45,2025-11-25 10:25:21,2025-11-25T13:25:21.578642
2895,SENSOR_003,27.42,70.23,861,3.61,2025-11-25 10:25:21,2025-11-25T13:25:21.583633
2896,SENSOR_001,27.04,78.96,822,3.93,2025-11-25 10:25:28,2025-11-25T13:25:28.088781
2897,SENSOR_002,19.16,61.15,521,3.8,2025-11-25 10:25:28,2025-11-25T13:25:28.094174
2898,SENSOR_003,26.21,62.13,195,3.28,2025-11-25 10:25:28,2025-11-25T13:25:28.099675
2899,SENSOR_001,22.6,47.76,821,3.5,2025-11-25 10:25:31,2025-11-25T13:25:31.605822
2900,SENSOR_002,24.26,58.44,456,3.22,2025-11-25 10:25:31,2025-11-25T13:25:31.611137
2901,SENSOR_003,20.78,64.84,465,3.63,2025-11-25 10:25:31,2025-11-25T13:25:31.640619
2902,SENSOR_001,18.75,70.42,716,3.89,2025-11-25 10:25:38,2025-11-25T13:25:38.122862
2903,SENSOR_002,24.35,50.07,287,3.62,2025-11-25 10:25:38,2025-11-25T13:25:38.128019
2904,SENSOR_003,26.82,72.95,158,4.12,2025-11-25 10:25:38,2025-11-25T13:25:38.133833
2905,SENSOR_001,19.32,43.27,453,3.56,2025-11-25 10:25:41,2025-11-25T13:25:41.663941
2906,SENSOR_002,21.23,60.33,756,4.19,2025-11-25 10:25:41,2025-11-25T13:25:41.670464
2907,SENSOR_003,24.84,46.77,252,3.75,2025-11-25 10:25:41,2025-11-25T13:25:41.676384
2908,SENSOR_001,21.46,74.61,113,3.61,2025-11-25 10:25:48,2025-11-25T13:25:48.147978
2909,SENSOR_002,22.81,48.26,703,3.35,2025-11-25 10:25:48,2025-11-25T13:25:48.154010
2910,SENSOR_003,23.21,78.12,774,3.47,2025-11-25 10:25:48,2025-11-25T13:25:48.159470
2911,SENSOR_001,24.78,70.17,614,3.81,2025-11-25 10:25:51,2025-11-25T13:25:51.701932
2912,SENSOR_002,24.5,66.15,889,3.96,2025-11-25 10:25:51,2025-11-25T13:25:51.707370
2913,SENSOR_003,22.13,71.01,528,3.72,2025-11-25 10:25:51,2025-11-25T13:25:51.713215
2914,SENSOR_001,21.39,61.4,588,3.88,2025-11-25 10:25:58,2025-11-25T13:25:58.186622
2915,SENSOR_002,21.24,53.15,954,3.51,2025-11-25 10:25:58,2025-11-25T13:25:58.192244
2916,SENSOR_003,24.06,42.65,711,3.95,2025-11-25 10:25:58,2025-11-25T13:25:58.197840
2917,SENSOR_001,20.24,78.2,908,3.69,2025-11-25 10:26:01,2025-11-25T13:26:01.739377
2918,SENSOR_002,20.46,53.12,856,3.99,2025-11-25 10:26:01,2025-11-25T13:26:01.745533
2919,SENSOR_003,25.58,65.8,639,3.25,2025-11-25 10:26:01,2025-11-25T13:26:01.750211
2920,SENSOR_001,18.59,61.86,319,3.51,2025-11-25 10:26:08,2025-11-25T13:26:08.223712
2921,SENSOR_002,20.05,59.05,330,3.81,2025-11-25 10:26:08,2025-11-25T13:26:08.239586
2922,SENSOR_003,25.12,56.82,226,4.2,2025-11-25 10:26:08,2025-11-25T13:26:08.246044
2923,SENSOR_001,18.92,41.74,655,3.78,2025-11-25 10:26:11,2025-11-25T13:26:11.774045
2924,SENSOR_002,17.7,63.02,518,3.21,2025-11-25 10:26:11,2025-11-25T13:26:11.779644
2925,SENSOR_003,25.13,72.6,386,3.94,2025-11-25 10:26:11,2025-11-25T13:26:11.784353
2926,SENSOR_001,19.03,79.14,588,3.74,2025-11-25 10:26:18,2025-11-25T13:26:18.260915
2927,SENSOR_002,22.13,72.32,955,3.86,2025-11-25 10:26:18,2025-11-25T13:26:18.267091
2928,SENSOR_003,22.71,56.19,445,3.51,2025-11-25 10:26:18,2025-11-25T13:26:18.271681
2929,SENSOR_001,22.34,75.36,741,4.01,2025-11-25 10:26:21,2025-11-25T13:26:21.809237
2930,SENSOR_002,22.57,46.62,740,3.78,2025-11-25 10:26:21,2025-11-25T13:26:21.826267
2931,SENSOR_003,27.69,57.43,811,3.58,2025-11-25 10:26:21,2025-11-25T13:26:21.831937
2932,SENSOR_001,27.4,71.36,209,3.47,2025-11-25 10:26:28,2025-11-25T13:26:28.285925
2933,SENSOR_002,21.46,74.25,469,3.28,2025-11-25 10:26:28,2025-11-25T13:26:28.310743
2934,SENSOR_003,24.33,60.63,781,3.84,2025-11-25 10:26:28,2025-11-25T13:26:28.316453
2935,SENSOR_001,21.08,71.88,777,3.57,2025-11-25 10:26:31,2025-11-25T13:26:31.860063
2936,SENSOR_002,21.24,53.51,678,3.31,2025-11-25 10:26:31,2025-11-25T13:26:31.866216
2937,SENSOR_003,24.0,73.0,262,3.46,2025-11-25 10:26:31,2025-11-25T13:26:31.871294
2938,SENSOR_001,25.28,50.0,713,4.05,2025-11-25 10:26:38,2025-11-25T13:26:38.338715
2939,SENSOR_002,18.82,43.06,743,3.34,2025-11-25 10:26:38,2025-11-25T13:26:38.363210
2940,SENSOR_003,26.63,67.6,203,3.82,2025-11-25 10:26:38,2025-11-25T13:26:38.368339
2941,SENSOR_001,21.34,76.12,828,3.46,2025-11-25 10:26:41,2025-11-25T13:26:41.892985
2942,SENSOR_002,25.48,60.13,788,3.74,2025-11-25 10:26:41,2025-11-25T13:26:41.898357
2943,SENSOR_003,19.38,48.75,800,3.55,2025-11-25 10:26:41,2025-11-25T13:26:41.904588
2944,SENSOR_001,24.38,48.09,945,4.18,2025-11-25 10:26:48,2025-11-25T13:26:48.391404
2945,SENSOR_002,22.88,71.93,529,4.16,2025-11-25 10:26:48,2025-11-25T13:26:48.415212
2946,SENSOR_003,18.48,46.13,564,4.06,2025-11-25 10:26:48,2025-11-25T13:26:48.430100
2947,SENSOR_001,25.69,40.85,214,4.06,2025-11-25 10:26:51,2025-11-25T13:26:51.929642
2948,SENSOR_002,21.02,57.98,385,3.65,2025-11-25 10:26:51,2025-11-25T13:26:51.945739
2949,SENSOR_003,28.01,46.47,268,3.36,2025-11-25 10:26:51,2025-11-25T13:26:51.952268
2950,SENSOR_001,25.81,75.74,1000,3.99,2025-11-25 10:26:58,2025-11-25T13:26:58.458064
2951,SENSOR_002,22.57,49.86,211,3.75,2025-11-25 10:26:58,2025-11-25T13:26:58.463564
2952,SENSOR_003,22.24,60.76,492,3.94,2025-11-25 10:26:58,2025-11-25T13:26:58.468191
